CustomerID,Gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,TechSupport,MonthlyCharges,TotalCharges,Churn
C00288,Female,0,Yes,No,25,DSL,One year,Mailed check,No,81.12,1971.37,No
C00289,Male,0,No,Yes,8,Fiber optic,Month-to-month,Bank transfer (automatic),No,96.97,766.71,No
C00290,Female,0,No,Yes,26,No,One year,Credit card (automatic),Yes,20.91,562.34,No
C00291,Male,0,No,No,28,Fiber optic,Month-to-month,Bank transfer (automatic),No,112.82,3161.29,No
C00292,Male,0,No,Yes,10,No,Month-to-month,Mailed check,No,15.0,203.06,No
C00293,Female,0,No,No,24,Fiber optic,Month-to-month,Mailed check,No,103.26,2507.66,Yes
C00294,Male,0,No,No,42,No,Two year,Bank transfer (automatic),No,22.68,1002.61,No
C00295,Male,0,No,Yes,57,DSL,Two year,Electronic check,No,38.37,2198.16,No
C00296,Female,1,Yes,Yes,38,DSL,Two year,Electronic check,No,89.43,3485.51,No
C00297,Female,0,No,No,3,Fiber optic,Month-to-month,Electronic check,No,89.44,300.29,No
C00298,Male,0,Yes,No,24,Fiber optic,One year,Bank transfer (automatic),No,82.39,1987.34,No
C00299,Female,0,No,Yes,14,No,Month-to-month,Electronic check,No,22.55,370.76,No
C00300,Male,0,Yes,No,13,DSL,Month-to-month,Electronic check,No,72.97,1007.42,Yes
C00301,Male,1,No,No,28,No,One year,Electronic check,Yes,26.3,761.98,No
C00302,Female,0,No,Yes,15,DSL,Month-to-month,Bank transfer (automatic),No,85.59,1229.81,No
C00303,Female,0,Yes,No,19,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,79.81,1586.31,No
C00304,Female,1,No,No,20,DSL,Month-to-month,Bank transfer (automatic),Yes,46.44,870.23,No
C00305,Female,0,Yes,Yes,8,Fiber optic,One year,Electronic check,Yes,89.36,669.4,Yes
C00306,Female,0,Yes,Yes,5,Fiber optic,Month-to-month,Credit card (automatic),No,90.18,477.47,Yes
C00307,Female,1,Yes,No,28,Fiber optic,Month-to-month,Mailed check,Yes,73.36,2053.78,Yes
C00308,Male,0,Yes,No,15,DSL,Two year,Mailed check,No,44.11,687.2,No
C00309,Female,1,Yes,No,0,Fiber optic,Month-to-month,Credit card (automatic),No,75.07,94.84,No
C00310,Male,0,No,Yes,17,No,Month-to-month,Credit card (automatic),No,20.63,393.42,No
C00311,Male,1,No,No,13,DSL,One year,Bank transfer (automatic),Yes,51.37,652.25,No
C00312,Male,0,Yes,Yes,21,DSL,One year,Credit card (automatic),Yes,76.28,1666.79,No
C00313,Male,1,Yes,No,19,DSL,Month-to-month,Mailed check,No,56.98,1035.03,No
C00314,Female,0,No,Yes,33,No,One year,Electronic check,No,42.27,1385.4,No
C00315,Female,0,Yes,No,15,Fiber optic,Month-to-month,Electronic check,Yes,58.8,901.76,No
C00316,Female,0,Yes,Yes,14,DSL,Month-to-month,Bank transfer (automatic),No,65.78,913.45,No
C00317,Male,0,Yes,No,25,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,87.86,2252.9,No
C00318,Male,0,No,Yes,1,Fiber optic,Month-to-month,Mailed check,Yes,99.91,123.68,No
C00319,Male,0,No,No,28,DSL,Month-to-month,Credit card (automatic),No,59.4,1699.8,No
C00320,Male,0,Yes,No,23,No,Two year,Mailed check,Yes,15.0,373.1,No
C00321,Female,0,No,No,9,Fiber optic,One year,Electronic check,Yes,88.11,861.49,Yes
C00322,Female,0,Yes,No,66,Fiber optic,Two year,Electronic check,No,87.75,5764.07,No
C00323,Female,1,Yes,No,16,Fiber optic,One year,Credit card (automatic),Yes,77.38,1177.75,Yes
C00324,Male,0,No,Yes,1,No,Month-to-month,Credit card (automatic),Yes,23.02,81.85,No
C00325,Female,0,No,No,5,DSL,Month-to-month,Bank transfer (automatic),No,55.26,262.19,No
C00326,Female,0,Yes,No,60,DSL,Two year,Credit card (automatic),No,80.47,4800.89,No
C00327,Female,0,Yes,No,33,DSL,One year,Credit card (automatic),Yes,59.19,1982.07,No
C00328,Female,0,Yes,Yes,62,Fiber optic,Two year,Credit card (automatic),No,84.38,5264.99,No
C00329,Male,0,No,Yes,8,Fiber optic,Month-to-month,Mailed check,Yes,82.47,736.42,Yes
C00330,Male,0,No,Yes,4,Fiber optic,Month-to-month,Bank transfer (automatic),No,81.17,351.57,No
C00331,Male,0,No,Yes,13,DSL,Month-to-month,Electronic check,No,63.12,843.74,No
C00332,Female,0,Yes,Yes,15,Fiber optic,Month-to-month,Credit card (automatic),No,76.24,1131.3,No
C00333,Male,0,No,Yes,26,Fiber optic,Month-to-month,Credit card (automatic),No,83.71,2273.41,Yes
C00334,Male,0,No,Yes,23,Fiber optic,Month-to-month,Bank transfer (automatic),No,66.91,1616.99,No
C00335,Male,0,Yes,No,6,No,One year,Mailed check,Yes,27.8,100.49,No
C00336,Male,0,No,No,19,DSL,Month-to-month,Mailed check,No,63.11,1290.61,No
C00337,Female,0,Yes,No,2,Fiber optic,Month-to-month,Mailed check,Yes,71.69,135.18,No
C00338,Female,0,Yes,No,15,DSL,One year,Electronic check,No,67.55,1087.91,No
C00339,Male,0,No,Yes,24,Fiber optic,Month-to-month,Mailed check,No,80.97,1983.99,No
C00340,Male,0,No,No,20,No,One year,Electronic check,No,42.31,915.72,No
C00341,Female,0,Yes,No,22,No,Month-to-month,Credit card (automatic),No,22.56,562.31,Yes
C00342,Male,0,No,Yes,39,DSL,Two year,Mailed check,No,76.1,3011.23,No
C00343,Male,0,Yes,No,8,Fiber optic,One year,Credit card (automatic),Yes,92.69,797.51,No
C00344,Male,0,Yes,Yes,44,DSL,Two year,Bank transfer (automatic),No,46.17,2010.24,No
C00345,Male,1,Yes,No,12,No,Month-to-month,Electronic check,No,18.74,402.68,Yes
C00346,Female,0,No,No,14,Fiber optic,Month-to-month,Electronic check,Yes,104.95,1454.6,Yes
C00347,Female,0,Yes,No,20,Fiber optic,Month-to-month,Credit card (automatic),No,95.48,1950.31,No
C00348,Male,1,Yes,No,9,DSL,Month-to-month,Bank transfer (automatic),Yes,48.25,459.21,No
C00349,Male,0,No,No,2,No,Month-to-month,Electronic check,Yes,31.23,102.82,Yes
C00350,Female,0,Yes,Yes,32,Fiber optic,One year,Electronic check,Yes,77.37,2443.69,No
C00351,Female,0,No,No,17,DSL,Month-to-month,Bank transfer (automatic),No,56.46,981.13,No
C00352,Female,0,Yes,Yes,24,Fiber optic,One year,Electronic check,Yes,102.21,2432.54,No
C00353,Female,0,No,No,26,DSL,One year,Electronic check,Yes,65.98,1652.28,No
C00354,Male,0,No,No,10,Fiber optic,One year,Bank transfer (automatic),No,70.9,707.59,No
C00355,Male,0,No,No,9,No,Month-to-month,Bank transfer (automatic),No,26.17,345.49,No
C00356,Female,0,Yes,No,67,No,Two year,Mailed check,No,39.01,2607.03,No
C00357,Male,0,No,No,15,Fiber optic,Month-to-month,Credit card (automatic),No,89.73,1388.02,No
C00358,Female,0,No,No,19,No,Month-to-month,Bank transfer (automatic),No,24.62,514.06,No
C00359,Female,0,Yes,No,23,Fiber optic,One year,Credit card (automatic),Yes,78.78,1876.51,Yes
C00360,Female,0,No,No,7,DSL,Month-to-month,Electronic check,No,60.5,453.04,No
C00361,Male,1,No,No,18,No,One year,Electronic check,No,15.0,333.28,No
C00362,Female,1,No,No,7,DSL,Month-to-month,Electronic check,No,61.34,474.15,Yes
C00363,Male,1,No,Yes,25,DSL,Month-to-month,Electronic check,No,47.82,1295.38,No
C00364,Female,0,No,Yes,12,No,Month-to-month,Credit card (automatic),No,15.0,158.98,Yes
C00365,Female,0,Yes,Yes,23,DSL,Month-to-month,Credit card (automatic),No,63.92,1539.47,Yes
C00366,Male,0,No,No,11,Fiber optic,Month-to-month,Bank transfer (automatic),No,87.57,1001.17,No
C00367,Female,0,Yes,No,12,No,Month-to-month,Mailed check,Yes,23.0,270.87,No
C00368,Female,0,Yes,No,35,Fiber optic,One year,Bank transfer (automatic),No,83.89,2955.35,No
C00369,Male,0,Yes,No,32,DSL,One year,Bank transfer (automatic),No,52.53,1790.19,No
C00370,Male,0,No,No,22,Fiber optic,One year,Electronic check,No,63.55,1414.97,No
C00371,Male,0,Yes,Yes,20,DSL,One year,Mailed check,No,58.9,1245.24,No
C00372,Male,1,No,Yes,27,Fiber optic,Month-to-month,Bank transfer (automatic),No,92.13,2521.95,No
C00373,Male,0,No,No,52,Fiber optic,Two year,Electronic check,No,71.93,3829.14,No
C00374,Female,0,No,No,19,Fiber optic,Month-to-month,Electronic check,Yes,78.91,1512.72,No
C00375,Male,1,No,No,3,Fiber optic,Month-to-month,Electronic check,No,83.41,323.13,Yes
C00376,Male,0,No,No,29,Fiber optic,One year,Bank transfer (automatic),Yes,82.89,2408.78,No
C00377,Female,0,No,Yes,11,Fiber optic,Month-to-month,Electronic check,Yes,84.91,966.63,Yes
C00378,Male,0,Yes,No,29,No,One year,Bank transfer (automatic),No,25.79,709.72,No
C00379,Female,0,No,No,21,DSL,Month-to-month,Mailed check,Yes,48.12,982.73,No
C00380,Male,0,Yes,No,3,No,Month-to-month,Mailed check,Yes,30.63,114.31,No
C00381,Male,0,No,No,12,Fiber optic,Month-to-month,Credit card (automatic),No,79.43,968.5,No
C00382,Female,0,Yes,Yes,2,DSL,Month-to-month,Mailed check,No,68.34,76.48,No
C00383,Female,0,No,No,16,DSL,Two year,Mailed check,Yes,61.64,1019.41,No
C00384,Female,0,No,No,24,Fiber optic,Two year,Credit card (automatic),Yes,89.39,2174.31,Yes
C00385,Female,1,No,No,13,Fiber optic,Month-to-month,Mailed check,Yes,96.63,1231.09,No
C00386,Female,0,No,Yes,7,DSL,Month-to-month,Credit card (automatic),Yes,65.39,529.03,No
C00387,Male,0,Yes,No,22,No,Month-to-month,Mailed check,Yes,34.09,773.0,No
C00388,Male,1,No,Yes,16,Fiber optic,One year,Electronic check,No,103.44,1627.3,No
C00389,Female,0,Yes,No,7,No,Month-to-month,Bank transfer (automatic),Yes,15.0,164.35,No
C00390,Female,1,Yes,Yes,42,DSL,Two year,Electronic check,No,52.48,2127.3,No
C00391,Female,1,Yes,No,35,DSL,One year,Electronic check,No,53.67,1816.49,No
C00392,Male,0,No,No,23,DSL,Two year,Electronic check,No,75.68,1691.37,No
C00393,Male,0,No,No,16,DSL,One year,Electronic check,Yes,59.6,986.48,No
C00394,Female,0,Yes,Yes,22,No,One year,Bank transfer (automatic),No,16.37,411.9,No
C00395,Male,0,No,Yes,32,DSL,One year,Credit card (automatic),No,48.2,1520.43,No
C00396,Female,0,No,No,18,Fiber optic,One year,Credit card (automatic),No,93.79,1727.69,No
C00397,Female,0,No,No,9,DSL,One year,Electronic check,No,63.98,664.94,Yes
C00398,Male,0,No,No,18,Fiber optic,One year,Bank transfer (automatic),Yes,67.43,1204.76,No
C00399,Female,0,No,No,14,No,One year,Electronic check,No,17.76,199.1,No
C00400,Female,0,Yes,Yes,33,Fiber optic,Two year,Bank transfer (automatic),Yes,61.15,2155.35,No
C00401,Male,0,Yes,No,57,Fiber optic,Two year,Credit card (automatic),No,94.93,5442.31,No
C00402,Female,0,No,No,17,DSL,One year,Electronic check,No,60.31,985.37,No
C00403,Female,0,Yes,Yes,25,No,Month-to-month,Credit card (automatic),No,22.92,567.46,No
C00404,Female,0,Yes,No,23,Fiber optic,Month-to-month,Credit card (automatic),No,67.82,1454.24,No
C00405,Male,1,No,No,41,Fiber optic,Two year,Bank transfer (automatic),Yes,77.36,3138.75,No
C00406,Female,0,Yes,No,12,Fiber optic,Month-to-month,Bank transfer (automatic),No,92.41,1135.73,Yes
C00407,Male,0,Yes,Yes,7,No,Month-to-month,Bank transfer (automatic),No,21.39,183.7,Yes
C00408,Male,0,Yes,Yes,4,Fiber optic,Month-to-month,Credit card (automatic),No,78.66,248.35,No
C00409,Female,0,No,No,16,Fiber optic,One year,Bank transfer (automatic),Yes,104.99,1721.98,No
C00410,Male,0,No,No,29,Fiber optic,One year,Mailed check,No,65.66,1904.05,No
C00411,Male,0,Yes,No,19,DSL,Month-to-month,Bank transfer (automatic),No,52.27,1030.38,No
C00412,Female,0,No,No,5,Fiber optic,Month-to-month,Electronic check,No,74.94,466.1,Yes
C00413,Female,0,No,No,12,Fiber optic,One year,Credit card (automatic),No,91.64,1158.59,Yes
C00414,Female,0,No,Yes,65,Fiber optic,Two year,Credit card (automatic),Yes,88.23,5754.49,No
C00415,Female,1,Yes,No,21,Fiber optic,Month-to-month,Bank transfer (automatic),No,83.99,1765.99,Yes
C00416,Male,0,Yes,Yes,23,DSL,Month-to-month,Bank transfer (automatic),No,46.6,1046.0,No
C00417,Male,0,No,Yes,35,Fiber optic,One year,Credit card (automatic),No,88.06,3035.03,No
C00418,Male,0,No,No,20,No,One year,Electronic check,No,15.0,277.26,No
C00419,Female,0,No,No,10,No,One year,Bank transfer (automatic),No,20.75,266.13,No
C00420,Female,0,No,Yes,29,DSL,One year,Mailed check,Yes,52.94,1542.13,No
C00421,Female,0,Yes,No,52,Fiber optic,Two year,Bank transfer (automatic),No,95.44,4897.94,No
C00422,Female,0,No,No,27,No,Month-to-month,Mailed check,No,31.83,849.06,No
C00423,Male,0,No,No,19,Fiber optic,Month-to-month,Bank transfer (automatic),No,91.61,1820.82,No
C00424,Female,0,Yes,No,24,Fiber optic,One year,Mailed check,No,86.81,2086.23,No
C00425,Male,0,No,No,10,No,One year,Electronic check,No,40.05,348.18,No
C00426,Female,0,No,No,18,Fiber optic,One year,Electronic check,Yes,94.33,1733.57,No
C00427,Male,0,No,No,69,Fiber optic,Two year,Electronic check,No,72.35,5020.52,Yes
C00428,Female,0,Yes,Yes,31,DSL,One year,Electronic check,No,54.54,1676.98,No
C00429,Male,0,No,No,17,DSL,One year,Mailed check,No,67.45,1182.8,No
C00430,Male,0,No,Yes,4,DSL,Month-to-month,Bank transfer (automatic),No,62.81,285.63,No
C00431,Male,0,Yes,No,29,No,Month-to-month,Electronic check,No,24.56,735.0,No
C00432,Female,0,Yes,No,12,Fiber optic,One year,Bank transfer (automatic),No,89.24,1156.86,No
C00433,Female,0,Yes,No,2,Fiber optic,Month-to-month,Bank transfer (automatic),No,62.08,157.3,No
C00434,Male,0,No,Yes,12,No,Month-to-month,Electronic check,Yes,29.82,374.47,No
C00435,Male,1,No,No,22,Fiber optic,Two year,Mailed check,Yes,98.61,2195.97,Yes
C00436,Female,0,Yes,Yes,21,Fiber optic,Two year,Bank transfer (automatic),No,93.85,2001.89,No
C00437,Male,0,No,Yes,29,DSL,Month-to-month,Electronic check,Yes,91.92,2706.24,Yes
C00438,Female,0,No,No,14,No,One year,Electronic check,Yes,30.52,444.29,No
C00439,Female,0,Yes,Yes,29,DSL,Month-to-month,Credit card (automatic),No,58.23,1782.63,No
C00440,Male,0,No,No,28,DSL,Month-to-month,Bank transfer (automatic),No,78.44,2165.6,Yes
C00441,Male,0,No,No,11,DSL,One year,Mailed check,No,49.39,605.0,No
C00442,Female,0,No,No,19,DSL,One year,Bank transfer (automatic),No,54.37,1027.58,No
C00443,Male,0,No,No,9,DSL,Month-to-month,Credit card (automatic),Yes,58.99,552.39,No
C00444,Male,1,Yes,No,24,Fiber optic,Month-to-month,Credit card (automatic),No,75.12,1880.01,Yes
C00445,Female,0,No,Yes,16,DSL,Month-to-month,Electronic check,Yes,68.08,1140.4,Yes
C00446,Female,0,No,No,45,Fiber optic,Two year,Mailed check,No,95.45,4319.47,No
C00447,Female,0,No,No,31,DSL,One year,Bank transfer (automatic),No,54.19,1695.34,No
C00448,Female,0,No,No,1,DSL,Month-to-month,Electronic check,No,63.9,26.53,No
C00449,Male,0,No,No,26,Fiber optic,Month-to-month,Credit card (automatic),Yes,88.61,2391.01,No
C00450,Male,1,No,Yes,29,No,One year,Mailed check,Yes,29.31,876.06,No
C00451,Female,0,No,No,9,No,One year,Mailed check,No,21.91,242.13,No
C00452,Female,1,No,Yes,12,No,One year,Credit card (automatic),No,16.25,282.94,Yes
C00453,Male,0,Yes,No,19,Fiber optic,Month-to-month,Electronic check,No,101.83,1939.57,No
C00454,Female,1,Yes,Yes,47,Fiber optic,Two year,Electronic check,Yes,76.07,3539.12,No
C00455,Male,0,No,No,7,Fiber optic,Month-to-month,Bank transfer (automatic),No,80.93,551.79,No
C00456,Female,0,No,No,13,Fiber optic,Month-to-month,Mailed check,Yes,96.81,1221.5,No
C00457,Male,0,No,No,26,DSL,Month-to-month,Bank transfer (automatic),No,59.6,1655.09,No
C00458,Male,0,Yes,Yes,25,Fiber optic,Month-to-month,Electronic check,Yes,112.16,2800.91,Yes
C00459,Male,0,No,No,31,Fiber optic,Two year,Mailed check,No,73.45,2202.84,No
C00460,Male,0,Yes,No,8,Fiber optic,One year,Electronic check,No,75.46,553.45,Yes
C00461,Male,0,No,No,16,Fiber optic,One year,Bank transfer (automatic),No,82.14,1438.3,No
C00462,Female,0,Yes,Yes,25,DSL,Month-to-month,Electronic check,No,70.33,1792.32,Yes
C00463,Female,1,Yes,No,24,Fiber optic,Month-to-month,Mailed check,Yes,85.91,2126.56,No
C00464,Female,1,No,No,2,DSL,Month-to-month,Credit card (automatic),No,66.59,88.97,No
C00465,Female,0,Yes,Yes,10,No,One year,Credit card (automatic),No,44.37,517.41,No
C00466,Male,0,No,Yes,21,DSL,One year,Bank transfer (automatic),No,34.27,675.79,No
C00467,Male,0,No,No,10,DSL,Month-to-month,Mailed check,No,39.76,405.41,No
C00468,Female,0,No,No,0,No,Month-to-month,Bank transfer (automatic),No,17.42,34.73,Yes
C00469,Male,0,Yes,No,8,Fiber optic,Month-to-month,Bank transfer (automatic),No,83.04,685.34,No
C00470,Female,0,Yes,Yes,33,DSL,Two year,Credit card (automatic),No,44.16,1486.99,No
C00471,Male,0,No,No,4,Fiber optic,Month-to-month,Credit card (automatic),No,100.79,383.96,No
C00472,Female,0,Yes,Yes,19,DSL,Month-to-month,Credit card (automatic),No,61.51,1177.81,No
C00473,Male,0,No,Yes,23,DSL,Month-to-month,Credit card (automatic),No,75.39,1699.91,Yes
C00474,Female,0,No,No,10,DSL,Month-to-month,Electronic check,No,58.76,677.43,Yes
C00475,Female,0,Yes,No,1,Fiber optic,Month-to-month,Bank transfer (automatic),No,83.74,97.82,No
C00476,Female,0,No,No,35,No,One year,Credit card (automatic),No,15.0,492.44,No
C00477,Male,0,Yes,No,21,Fiber optic,Two year,Credit card (automatic),No,84.67,1886.61,No
C00478,Female,0,No,Yes,4,Fiber optic,Month-to-month,Credit card (automatic),No,98.94,392.06,Yes
C00479,Female,0,No,Yes,23,DSL,Month-to-month,Mailed check,Yes,66.85,1595.54,No
C00480,Female,0,Yes,Yes,22,DSL,One year,Bank transfer (automatic),Yes,67.72,1484.26,No
C00481,Female,0,No,Yes,17,No,One year,Electronic check,Yes,19.38,353.48,No
C00482,Female,0,Yes,No,2,DSL,Month-to-month,Bank transfer (automatic),No,48.79,151.62,No
C00483,Male,0,No,Yes,50,No,Two year,Mailed check,No,17.69,893.83,No
C00484,Female,0,Yes,No,16,Fiber optic,One year,Credit card (automatic),No,90.66,1496.74,No
C00485,Female,0,No,Yes,10,No,Month-to-month,Credit card (automatic),No,15.0,227.4,No
C00486,Female,0,Yes,No,31,DSL,One year,Bank transfer (automatic),Yes,57.27,1748.34,No
C00487,Male,0,No,No,17,DSL,One year,Electronic check,No,50.62,795.21,Yes
C00488,Male,1,No,No,10,Fiber optic,One year,Mailed check,No,73.44,733.17,Yes
C00489,Female,0,No,No,9,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,95.46,923.98,No
C00490,Female,0,No,No,24,DSL,Month-to-month,Electronic check,No,60.77,1452.79,Yes
C00491,Male,0,No,No,11,No,Month-to-month,Electronic check,Yes,37.62,492.1,No
C00492,Female,0,Yes,No,19,DSL,One year,Credit card (automatic),Yes,55.87,1111.01,No
C00493,Male,0,Yes,No,0,DSL,Month-to-month,Electronic check,No,72.15,52.7,No
C00494,Male,0,No,Yes,26,Fiber optic,Month-to-month,Electronic check,No,93.46,2443.43,No
C00495,Male,0,No,No,19,Fiber optic,One year,Bank transfer (automatic),No,75.63,1425.04,No
C00496,Male,0,Yes,No,6,No,Month-to-month,Credit card (automatic),Yes,37.42,234.38,No
C00497,Female,0,Yes,Yes,15,Fiber optic,One year,Credit card (automatic),Yes,75.83,1158.2,No
C00498,Male,0,No,Yes,11,DSL,Month-to-month,Credit card (automatic),Yes,76.25,858.31,Yes
C00499,Female,0,No,Yes,5,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,102.86,539.26,No
C00500,Female,0,Yes,No,15,DSL,Month-to-month,Mailed check,No,63.52,957.11,No
C00501,Female,0,No,No,53,Fiber optic,Two year,Credit card (automatic),No,83.8,4441.97,No
C00502,Female,0,No,Yes,25,Fiber optic,One year,Mailed check,No,72.63,1891.66,No
C00503,Male,0,No,No,26,DSL,Month-to-month,Mailed check,No,86.14,2213.28,No
C00504,Female,0,No,No,55,Fiber optic,Two year,Mailed check,No,68.18,3760.17,No
C00505,Female,0,Yes,No,32,Fiber optic,One year,Credit card (automatic),No,68.56,2290.37,No
C00506,Male,0,No,No,9,Fiber optic,Month-to-month,Credit card (automatic),No,76.1,698.02,No
C00507,Female,0,No,No,9,Fiber optic,Month-to-month,Mailed check,No,90.26,876.1,No
C00508,Female,0,Yes,No,21,DSL,Month-to-month,Mailed check,No,31.06,645.49,Yes
C00509,Female,0,Yes,Yes,31,DSL,One year,Credit card (automatic),No,49.55,1505.32,No
C00510,Female,0,No,No,16,DSL,One year,Electronic check,No,58.36,1043.5,No
C00511,Female,0,Yes,No,8,DSL,Month-to-month,Bank transfer (automatic),No,81.07,618.31,Yes
C00512,Male,0,Yes,Yes,8,Fiber optic,Month-to-month,Mailed check,No,80.87,667.58,Yes
C00513,Female,0,No,No,11,No,Month-to-month,Mailed check,No,22.08,340.35,No
C00514,Female,0,No,No,1,Fiber optic,Month-to-month,Mailed check,No,100.44,63.17,Yes
C00515,Male,0,Yes,No,13,Fiber optic,Month-to-month,Mailed check,Yes,82.32,1122.67,Yes
C00516,Male,0,No,No,8,Fiber optic,Month-to-month,Bank transfer (automatic),No,67.37,585.35,No
C00517,Male,0,Yes,Yes,28,DSL,Month-to-month,Credit card (automatic),No,65.32,1849.5,Yes
C00518,Female,0,Yes,Yes,29,No,Two year,Mailed check,No,15.0,544.44,No
C00519,Female,0,Yes,No,21,No,Month-to-month,Credit card (automatic),No,25.54,569.81,No
C00520,Male,0,Yes,No,28,Fiber optic,Month-to-month,Bank transfer (automatic),No,96.01,2714.33,No
C00521,Female,0,No,No,22,DSL,Month-to-month,Electronic check,Yes,54.85,1184.74,Yes
C00522,Male,0,No,No,29,Fiber optic,Month-to-month,Bank transfer (automatic),No,78.43,2291.71,Yes
C00523,Female,0,Yes,No,30,DSL,One year,Bank transfer (automatic),Yes,72.35,2221.02,No
C00524,Female,0,Yes,No,32,Fiber optic,One year,Electronic check,No,83.61,2738.04,No
C00525,Female,0,No,No,12,No,Month-to-month,Mailed check,No,19.32,287.79,Yes
C00526,Male,0,No,No,21,DSL,Month-to-month,Credit card (automatic),No,61.92,1237.56,Yes
C00527,Male,0,No,Yes,15,No,Month-to-month,Bank transfer (automatic),No,43.89,676.42,No
C00528,Male,0,Yes,Yes,12,No,Month-to-month,Electronic check,No,17.15,186.28,No
C00529,Male,1,No,No,13,No,One year,Electronic check,No,23.98,258.73,No
C00530,Female,0,Yes,No,25,Fiber optic,Month-to-month,Electronic check,No,60.62,1505.81,Yes
C00531,Female,0,No,No,17,DSL,One year,Mailed check,No,74.36,1262.54,Yes
C00532,Female,0,No,Yes,24,Fiber optic,One year,Electronic check,No,75.2,1777.02,Yes
C00533,Female,1,Yes,No,9,Fiber optic,Month-to-month,Electronic check,No,88.39,816.65,No
C00534,Female,0,Yes,No,21,DSL,Month-to-month,Mailed check,Yes,79.63,1729.11,Yes
